Name,Age,Position,Club Name,League Name,Market Value,Nationality,Profile URL
Ümit Akdağ,"Oct 6, 2003 (21)",Centre-Back,Alanyaspor,Süper Lig,€600k,Romania / Türkiye,https://www.transfermarkt.com/umit-akdag/profil/spieler/958647
Umut Mert Toy,"May 8, 2004 (21)",Centre-Back,Alanyaspor,Süper Lig,€75k,Türkiye,https://www.transfermarkt.com/umut-mert-toy/profil/spieler/876658
Nejdet Bilin,"Mar 10, 2007 (18)",Centre-Back,Alanyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/nejdet-bilin/profil/spieler/1256115
Ömer Karslıoğlu,"Jan 1, 2008 (17)",Centre-Back,Alanyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/omer-karslioglu/profil/spieler/1371179
Yusuf Özdemir,"Jan 10, 2001 (24)",Left-Back,Alanyaspor,Süper Lig,€2.60m,Türkiye,https://www.transfermarkt.com/yusuf-ozdemir/profil/spieler/652426
Jure Balkovec,"Sep 9, 1994 (30)",Left-Back,Alanyaspor,Süper Lig,€850k,Slovenia,https://www.transfermarkt.com/jure-balkovec/profil/spieler/181410
Ekin Çiftçi,"Nov 20, 2008 (16)",Left-Back,Alanyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/ekin-ciftci/profil/spieler/1413211
Florent Hadergjonaj,"Jul 31, 1994 (30)",Right-Back,Alanyaspor,Süper Lig,€1.50m,Kosovo / Switzerland,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809
Batuhan Yavuz,"May 4, 2005 (20)",Right-Back,Alanyaspor,Süper Lig,€75k,Türkiye / Germany,https://www.transfermarkt.com/batuhan-yavuz/profil/spieler/745596
Richard,"Feb 18, 1994 (31)",Defensive Midfield,Alanyaspor,Süper Lig,€700k,Brazil,https://www.transfermarkt.com/richard/profil/spieler/530737
Gaius Makouta,"Jul 25, 1997 (27)",Central Midfield,Alanyaspor,Süper Lig,€2.10m,Congo / France,https://www.transfermarkt.com/gaius-makouta/profil/spieler/450173
Tonny Vilhena,"Jan 3, 1995 (30)",Central Midfield,Alanyaspor,Süper Lig,€1.30m,Netherlands / Angola,https://www.transfermarkt.com/tonny-vilhena/profil/spieler/182581
Arnaud Lusamba,"Jan 4, 1997 (28)",Central Midfield,Alanyaspor,Süper Lig,€1.00m,DR Congo / France,https://www.transfermarkt.com/arnaud-lusamba/profil/spieler/272631
Nicolas Janvier,"Aug 11, 1998 (26)",Central Midfield,Alanyaspor,Süper Lig,€750k,France,https://www.transfermarkt.com/nicolas-janvier/profil/spieler/324803
Enes Keskin,"Jun 4, 2001 (24)",Central Midfield,Alanyaspor,Süper Lig,€500k,Türkiye,https://www.transfermarkt.com/enes-keskin/profil/spieler/742611
İsmail Zehir,"Jun 29, 2003 (22)",Central Midfield,Alanyaspor,Süper Lig,€125k,Türkiye,https://www.transfermarkt.com/ismail-zehir/profil/spieler/595201
Buluthan Bulut,"Jul 21, 2002 (22)",Central Midfield,Alanyaspor,Süper Lig,€75k,Türkiye,https://www.transfermarkt.com/buluthan-bulut/profil/spieler/700305
Taha Çelik,"Dec 26, 2008 (16)",Central Midfield,Alanyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/taha-celik/profil/spieler/1371185
Efecan Karaca,"Nov 16, 1989 (35)",Attacking Midfield,Alanyaspor,Süper Lig,€200k,Türkiye,https://www.transfermarkt.com/efecan-karaca/profil/spieler/50655
Eren Altıntaş,"Mar 30, 2004 (21)",Attacking Midfield,Alanyaspor,Süper Lig,€75k,Türkiye,https://www.transfermarkt.com/eren-altintas/profil/spieler/924399
Muhammet Ali Apaydın,"Jan 1, 2006 (19)",Attacking Midfield,Alanyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/muhammet-ali-apaydin/profil/spieler/1178925
Yusuf Can Karademir,"Jan 4, 2008 (17)",Attacking Midfield,Alanyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/yusuf-can-karademir/profil/spieler/1243736
Yusuf Kurt,"May 7, 2002 (23)",Attacking Midfield,Alanyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/yusuf-kurt/profil/spieler/1369057
Rony Lopes,"Dec 28, 1995 (29)",Right Winger,Alanyaspor,Süper Lig,€2.00m,Portugal / Brazil,https://www.transfermarkt.com/rony-lopes/profil/spieler/174694
Loide Augusto,"Feb 26, 2000 (25)",Right Winger,Alanyaspor,Süper Lig,€1.20m,Angola,https://www.transfermarkt.com/loide-augusto/profil/spieler/696693
Juan Christian,"Mar 10, 2001 (24)",Right Winger,Alanyaspor,Süper Lig,€400k,Brazil,https://www.transfermarkt.com/juan-christian/profil/spieler/1010016
Bera Çeken,"Aug 18, 2005 (19)",Right Winger,Alanyaspor,Süper Lig,€50k,Türkiye / Germany,https://www.transfermarkt.com/bera-ceken/profil/spieler/1122485
Veysel Ünal,"Jul 3, 2001 (23)",Right Winger,Alanyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/veysel-unal/profil/spieler/647120
İslam Aydın,"Mar 21, 2006 (19)",Right Winger,Alanyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/islam-aydin/profil/spieler/1178854
Hüseyin Şen,"Jan 13, 2009 (16)",Right Winger,Alanyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/huseyin-sen/profil/spieler/1223336
Sergio Córdova,"Aug 9, 1997 (27)",Centre-Forward,Alanyaspor,Süper Lig,€1.70m,Venezuela,https://www.transfermarkt.com/sergio-cordova/profil/spieler/377387
Andraz Sporar,"Feb 27, 1994 (31)",Centre-Forward,Alanyaspor,Süper Lig,€1.70m,Slovenia,https://www.transfermarkt.com/andraz-sporar/profil/spieler/179860
Ui-jo Hwang,"Aug 28, 1992 (32)",Centre-Forward,Alanyaspor,Süper Lig,€700k,"Korea, South",https://www.transfermarkt.com/ui-jo-hwang/profil/spieler/260166
Serdar Dursun,"Oct 19, 1991 (33)",Centre-Forward,Alanyaspor,Süper Lig,€375k,Türkiye / Germany,https://www.transfermarkt.com/serdar-dursun/profil/spieler/80059
Arda Usluoğlu,"Oct 12, 2006 (18)",Centre-Forward,Alanyaspor,Süper Lig,€350k,Türkiye,https://www.transfermarkt.com/arda-usluoglu/profil/spieler/981928
Ersin Destanoğlu,"Jan 1, 2001 (24)",Goalkeeper,Besiktas JK,Süper Lig,€1.80m,Türkiye,https://www.transfermarkt.com/ersin-destanoglu/profil/spieler/500091
Mert Günok,"Mar 1, 1989 (36)",Goalkeeper,Besiktas JK,Süper Lig,€1.00m,Türkiye,https://www.transfermarkt.com/mert-gunok/profil/spieler/51894
Emir Yaşar,"Jan 16, 2006 (19)",Goalkeeper,Besiktas JK,Süper Lig,€175k,Türkiye,https://www.transfermarkt.com/emir-yasar/profil/spieler/935552
Göktuğ Baytekin,"Nov 20, 2004 (20)",Goalkeeper,Besiktas JK,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/goktug-baytekin/profil/spieler/875333
Felix Uduokhai,"Sep 9, 1997 (27)",Centre-Back,Besiktas JK,Süper Lig,€7.00m,Germany / Nigeria,https://www.transfermarkt.com/felix-uduokhai/profil/spieler/278343
Emirhan Topçu,"Oct 11, 2000 (24)",Centre-Back,Besiktas JK,Süper Lig,€5.50m,Türkiye,https://www.transfermarkt.com/emirhan-topcu/profil/spieler/531332
Omar Colley,"Oct 24, 1992 (32)",Centre-Back,Besiktas JK,Süper Lig,€2.00m,The Gambia,https://www.transfermarkt.com/omar-colley/profil/spieler/174733
Tayyip Talha Sanuç,"Dec 17, 1999 (25)",Centre-Back,Besiktas JK,Süper Lig,€2.00m,Türkiye,https://www.transfermarkt.com/tayyip-talha-sanuc/profil/spieler/462772
Gabriel Paulista,"Nov 26, 1990 (34)",Centre-Back,Besiktas JK,Süper Lig,€1.00m,Brazil / Spain,https://www.transfermarkt.com/gabriel-paulista/profil/spieler/149498
Necip Uysal,"Jan 24, 1991 (34)",Centre-Back,Besiktas JK,Süper Lig,€400k,Türkiye,https://www.transfermarkt.com/necip-uysal/profil/spieler/77710
Baran Can,"Feb 18, 2006 (19)",Centre-Back,Besiktas JK,Süper Lig,-,Türkiye,https://www.transfermarkt.com/baran-can/profil/spieler/1136897
Bakhtiyor Zaynutdinov,"Apr 2, 1998 (27)",Left-Back,Besiktas JK,Süper Lig,€3.00m,Kazakhstan,https://www.transfermarkt.com/bakhtiyor-zaynutdinov/profil/spieler/344299
Arthur Masuaku,"Nov 7, 1993 (31)",Left-Back,Besiktas JK,Süper Lig,€3.00m,DR Congo / France,https://www.transfermarkt.com/arthur-masuaku/profil/spieler/181380
Emrecan Terzi,"Jan 5, 2004 (21)",Left-Back,Besiktas JK,Süper Lig,€250k,Türkiye,https://www.transfermarkt.com/emrecan-terzi/profil/spieler/873445
Poyraz Gelen,"Jun 8, 2006 (19)",Left-Back,Besiktas JK,Süper Lig,-,Türkiye,https://www.transfermarkt.com/poyraz-gelen/profil/spieler/1069057
Jonas Svensson,"Mar 6, 1993 (32)",Right-Back,Besiktas JK,Süper Lig,€1.50m,Norway,https://www.transfermarkt.com/jonas-svensson/profil/spieler/136184
Onur Bulut,"Apr 16, 1994 (31)",Right-Back,Besiktas JK,Süper Lig,€850k,Türkiye / Germany,https://www.transfermarkt.com/onur-bulut/profil/spieler/152733
Arda Berk Özüarap,"Jun 9, 2005 (20)",Right-Back,Besiktas JK,Süper Lig,-,Türkiye,https://www.transfermarkt.com/arda-berk-ozuarap/profil/spieler/1047550
Moatasem Al-Musrati,"Apr 6, 1996 (29)",Defensive Midfield,Besiktas JK,Süper Lig,€8.00m,Libya / Portugal,https://www.transfermarkt.com/moatasem-al-musrati/profil/spieler/377641
Amir Hadziahmetovic,"Mar 8, 1997 (28)",Defensive Midfield,Besiktas JK,Süper Lig,€4.50m,Bosnia-Herzegovina / Denmark,https://www.transfermarkt.com/amir-hadziahmetovic/profil/spieler/293213
Jean Onana,"Jan 8, 2000 (25)",Defensive Midfield,Besiktas JK,Süper Lig,€1.80m,Cameroon,https://www.transfermarkt.com/jean-onana/profil/spieler/656441
Gedson Fernandes,"Jan 9, 1999 (26)",Central Midfield,Besiktas JK,Süper Lig,€18.00m,Portugal / Sao Tome and Principe,https://www.transfermarkt.com/gedson-fernandes/profil/spieler/337800
Cher Ndour,"Jul 27, 2004 (20)",Central Midfield,Besiktas JK,Süper Lig,€5.00m,Italy / Senegal,https://www.transfermarkt.com/cher-ndour/profil/spieler/651005
Ege Tıknaz,"Aug 17, 2004 (20)",Central Midfield,Besiktas JK,Süper Lig,€5.00m,Türkiye,https://www.transfermarkt.com/ege-tiknaz/profil/spieler/875337
Élan Ricardo,"Feb 20, 2004 (21)",Central Midfield,Besiktas JK,Süper Lig,€2.20m,Colombia,https://www.transfermarkt.com/elan-ricardo/profil/spieler/1007972
Alex Oxlade-Chamberlain,"Aug 15, 1993 (31)",Central Midfield,Besiktas JK,Süper Lig,€2.10m,England,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424
Salih Uçan,"Jan 6, 1994 (31)",Central Midfield,Besiktas JK,Süper Lig,€2.00m,Türkiye,https://www.transfermarkt.com/salih-ucan/profil/spieler/170838
Fahri Ay,"Jan 1, 2005 (20)",Central Midfield,Besiktas JK,Süper Lig,€200k,Türkiye,https://www.transfermarkt.com/fahri-ay/profil/spieler/983817
Ernest Muci,"Mar 19, 2001 (24)",Left Winger,Besiktas JK,Süper Lig,€10.00m,Albania,https://www.transfermarkt.com/ernest-muci/profil/spieler/583917
João Mário,"Jan 19, 1993 (32)",Left Winger,Besiktas JK,Süper Lig,€2.10m,Portugal / Angola,https://www.transfermarkt.com/joao-mario/profil/spieler/149729
Arda Kılıç,"Jan 4, 2005 (20)",Left Winger,Besiktas JK,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/arda-kilic/profil/spieler/935550
Keny Arroyo,"Feb 14, 2006 (19)",Right Winger,Besiktas JK,Süper Lig,€7.00m,Ecuador,https://www.transfermarkt.com/keny-arroyo/profil/spieler/1074584
Milot Rashica,"Jun 28, 1996 (29)",Right Winger,Besiktas JK,Süper Lig,€6.50m,Kosovo / Albania,https://www.transfermarkt.com/milot-rashica/profil/spieler/291739
Can Keleş,"Sep 2, 2001 (23)",Right Winger,Besiktas JK,Süper Lig,€2.20m,Austria / Türkiye,https://www.transfermarkt.com/can-keles/profil/spieler/451642
Rafa Silva,"May 17, 1993 (32)",Second Striker,Besiktas JK,Süper Lig,€9.00m,Portugal,https://www.transfermarkt.com/rafa-silva/profil/spieler/238055
Semih Kılıçsoy,"Aug 15, 2005 (19)",Centre-Forward,Besiktas JK,Süper Lig,€12.00m,Türkiye,https://www.transfermarkt.com/semih-kilicsoy/profil/spieler/875334
Mustafa Hekimoğlu,"Apr 22, 2007 (18)",Centre-Forward,Besiktas JK,Süper Lig,€5.00m,Türkiye,https://www.transfermarkt.com/mustafa-hekimoglu/profil/spieler/1071252
Jackson Muleka,"Oct 4, 1999 (25)",Centre-Forward,Besiktas JK,Süper Lig,€3.00m,DR Congo,https://www.transfermarkt.com/jackson-muleka/profil/spieler/549966
Ciro Immobile,"Feb 20, 1990 (35)",Centre-Forward,Besiktas JK,Süper Lig,€2.20m,Italy,https://www.transfermarkt.com/ciro-immobile/profil/spieler/105521
Adnan Karahisar,"Jan 1, 2006 (19)",Centre-Forward,Besiktas JK,Süper Lig,-,Türkiye,https://www.transfermarkt.com/adnan-karahisar/profil/spieler/1000768
Deniz Ertaş,"Mar 20, 2005 (20)",Goalkeeper,Konyaspor,Süper Lig,€1.00m,Türkiye / Moldova,https://www.transfermarkt.com/deniz-ertas/profil/spieler/882568
Jakub Slowik,"Aug 31, 1991 (33)",Goalkeeper,Konyaspor,Süper Lig,€400k,Poland,https://www.transfermarkt.com/jakub-slowik/profil/spieler/154530
Yavuz Aygün,"Jun 27, 1996 (29)",Goalkeeper,Konyaspor,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/yavuz-aygun/profil/spieler/299839
Ahmet Daş,"Apr 5, 2000 (25)",Goalkeeper,Konyaspor,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/ahmet-das/profil/spieler/401197
Emir Gündoğdu,"Oct 16, 2009 (15)",Goalkeeper,Konyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/emir-gundogdu/profil/spieler/1347138
Egemen Aydın,"May 12, 2007 (18)",Goalkeeper,Konyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/egemen-aydin/profil/spieler/1071220
Riechedly Bazoer,"Oct 12, 1996 (28)",Centre-Back,Konyaspor,Süper Lig,€3.00m,Curacao / Netherlands,https://www.transfermarkt.com/riechedly-bazoer/profil/spieler/216443
Adil Demirbağ,"Dec 10, 1997 (27)",Centre-Back,Konyaspor,Süper Lig,€1.80m,Türkiye,https://www.transfermarkt.com/adil-demirbag/profil/spieler/354173
Uğurcan Yazğılı,"Apr 9, 1999 (26)",Centre-Back,Konyaspor,Süper Lig,€1.20m,Türkiye,https://www.transfermarkt.com/ugurcan-yazgili/profil/spieler/295955
Josip Calusic,"Oct 11, 1993 (31)",Centre-Back,Konyaspor,Süper Lig,€500k,Croatia,https://www.transfermarkt.com/josip-calusic/profil/spieler/170851
Filip Damjanovic,"Jul 2, 1998 (26)",Centre-Back,Konyaspor,Süper Lig,€400k,Serbia,https://www.transfermarkt.com/filip-damjanovic/profil/spieler/471148
Metehan Mert,"May 1, 1999 (26)",Centre-Back,Konyaspor,Süper Lig,€250k,Türkiye,https://www.transfermarkt.com/metehan-mert/profil/spieler/633442
Mehmet Kaya,"Sep 17, 2004 (20)",Centre-Back,Konyaspor,Süper Lig,€50k,Türkiye / Germany,https://www.transfermarkt.com/mehmet-kaya/profil/spieler/1035767
Ahmet Tırpancı,"Mar 19, 2007 (18)",Centre-Back,Konyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/ahmet-tirpanci/profil/spieler/1076672
Utku Eriş,"Jul 19, 2006 (18)",Centre-Back,Konyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/utku-eris/profil/spieler/1185812
Guilherme,"Apr 1, 1990 (35)",Left-Back,Konyaspor,Süper Lig,€475k,Brazil / Portugal,https://www.transfermarkt.com/guilherme/profil/spieler/217863
Yasir Subaşı,"Jan 1, 1996 (29)",Left-Back,Konyaspor,Süper Lig,€125k,Türkiye,https://www.transfermarkt.com/yasir-subasi/profil/spieler/375719
Rıdvan Dönmez,"Feb 18, 2003 (22)",Left-Back,Konyaspor,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/ridvan-donmez/profil/spieler/1173760
Abdurrahman Üresin,"Jan 5, 2004 (21)",Right-Back,Konyaspor,Süper Lig,€175k,Türkiye,https://www.transfermarkt.com/abdurrahman-uresin/profil/spieler/1008031
Nikola Boranijasevic,"May 19, 1992 (33)",Right-Back,Konyaspor,Süper Lig,€175k,Serbia,https://www.transfermarkt.com/nikola-boranijasevic/profil/spieler/180090
Oğulcan Ülgün,"May 11, 1998 (27)",Defensive Midfield,Konyaspor,Süper Lig,€1.40m,Türkiye,https://www.transfermarkt.com/ogulcan-ulgun/profil/spieler/440653
Ufuk Akyol,"Aug 27, 1997 (27)",Defensive Midfield,Konyaspor,Süper Lig,€650k,Türkiye / Germany,https://www.transfermarkt.com/ufuk-akyol/profil/spieler/241251
Marko Jevtovic,"Jul 24, 1993 (31)",Defensive Midfield,Konyaspor,Süper Lig,€600k,Serbia,https://www.transfermarkt.com/marko-jevtovic/profil/spieler/256000
Adem Eren Kabak,"Dec 12, 2000 (24)",Defensive Midfield,Konyaspor,Süper Lig,€350k,Türkiye,https://www.transfermarkt.com/adem-eren-kabak/profil/spieler/620083
Semih Kocatürk,"Oct 14, 2005 (19)",Defensive Midfield,Konyaspor,Süper Lig,-,Türkiye / Germany,https://www.transfermarkt.com/semih-kocaturk/profil/spieler/1045245
İsmail Esat Buğa,"Aug 8, 2006 (18)",Defensive Midfield,Konyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/ismail-esat-buga/profil/spieler/1178929
Efe Seçil,"Jan 25, 2009 (16)",Defensive Midfield,Konyaspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/efe-secil/profil/spieler/1223299
Morten Bjørlo,"Oct 4, 1995 (29)",Central Midfield,Konyaspor,Süper Lig,€1.00m,Norway,https://www.transfermarkt.com/morten-bjorlo/profil/spieler/230361
Emmanuel Boateng,"Jun 17, 1997 (28)",Central Midfield,Konyaspor,Süper Lig,€425k,Ghana,https://www.transfermarkt.com/emmanuel-boateng/profil/spieler/477477
Pedrinho,"Dec 19, 1996 (28)",Attacking Midfield,Konyaspor,Süper Lig,€1.30m,Brazil,https://www.transfermarkt.com/pedrinho/profil/spieler/742063
Melih İbrahimoğlu,"Jul 17, 2000 (24)",Attacking Midfield,Konyaspor,Süper Lig,€700k,Türkiye / Austria,https://www.transfermarkt.com/melih-ibrahimoglu/profil/spieler/391555
Danijel Aleksic,"Apr 30, 1991 (34)",Attacking Midfield,Konyaspor,Süper Lig,€500k,Serbia,https://www.transfermarkt.com/danijel-aleksic/profil/spieler/48119
Mehmet Güneş,"Jul 4, 2006 (18)",Attacking Midfield,Konyaspor,Süper Lig,€150k,Türkiye,https://www.transfermarkt.com/mehmet-gunes/profil/spieler/976348
Yusuf Erdoğan,"Aug 7, 1992 (32)",Left Winger,Konyaspor,Süper Lig,€450k,Türkiye,https://www.transfermarkt.com/yusuf-erdogan/profil/spieler/191391
Hamidou Keyta,"Dec 17, 1994 (30)",Left Winger,Konyaspor,Süper Lig,€400k,France / Senegal,https://www.transfermarkt.com/hamidou-keyta/profil/spieler/419293
Kaan Akyazı,"Aug 27, 2005 (19)",Left Winger,Konyaspor,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/kaan-akyazi/profil/spieler/1047598
Alassane Ndao,"Dec 20, 1996 (28)",Right Winger,Konyaspor,Süper Lig,€1.20m,Senegal,https://www.transfermarkt.com/alassane-ndao/profil/spieler/569777
Louka Prip,"Jun 29, 1997 (28)",Right Winger,Konyaspor,Süper Lig,€1.00m,Denmark,https://www.transfermarkt.com/louka-prip/profil/spieler/388465
Tunahan Taşçı,"Apr 29, 2002 (23)",Right Winger,Konyaspor,Süper Lig,€800k,Türkiye / Netherlands,https://www.transfermarkt.com/tunahan-tasci/profil/spieler/594240
Blaz Kramer,"Jun 1, 1996 (29)",Centre-Forward,Konyaspor,Süper Lig,€1.10m,Slovenia,https://www.transfermarkt.com/blaz-kramer/profil/spieler/322288
Umut Nayir,"Jun 28, 1993 (32)",Centre-Forward,Konyaspor,Süper Lig,€700k,Türkiye,https://www.transfermarkt.com/umut-nayir/profil/spieler/248271
Melih Bostan,"Apr 8, 2004 (21)",Centre-Forward,Konyaspor,Süper Lig,€550k,Türkiye,https://www.transfermarkt.com/melih-bostan/profil/spieler/697917
Emrehan Gedikli,"Apr 25, 2003 (22)",Centre-Forward,Konyaspor,Süper Lig,€350k,Türkiye / Germany,https://www.transfermarkt.com/emrehan-gedikli/profil/spieler/580276
Sokol Cikalleshi,"Jul 27, 1990 (34)",Centre-Forward,Konyaspor,Süper Lig,€200k,Albania,https://www.transfermarkt.com/sokol-cikalleshi/profil/spieler/99047
Bilal Bayazıt,"Apr 8, 1999 (26)",Goalkeeper,Kayserispor,Süper Lig,€2.00m,Türkiye / Netherlands,https://www.transfermarkt.com/bilal-bayazit/profil/spieler/361032
Onurcan Piri,"Sep 28, 1994 (30)",Goalkeeper,Kayserispor,Süper Lig,€200k,Türkiye,https://www.transfermarkt.com/onurcan-piri/profil/spieler/199470
Şamil Öztürk,"May 9, 2005 (20)",Goalkeeper,Kayserispor,Süper Lig,€100k,Türkiye,https://www.transfermarkt.com/samil-ozturk/profil/spieler/1014342
Hasan Kaan Yalçı,"Jul 3, 2007 (17)",Goalkeeper,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/hasan-kaan-yalci/profil/spieler/1303967
Majid Hosseini,"Jun 20, 1996 (29)",Centre-Back,Kayserispor,Süper Lig,€1.30m,Iran,https://www.transfermarkt.com/majid-hosseini/profil/spieler/294767
Arif Kocaman,"Sep 14, 2003 (21)",Centre-Back,Kayserispor,Süper Lig,€1.20m,Türkiye,https://www.transfermarkt.com/arif-kocaman/profil/spieler/889613
Joseph Attamah,"May 22, 1994 (31)",Centre-Back,Kayserispor,Süper Lig,€500k,Ghana,https://www.transfermarkt.com/joseph-attamah/profil/spieler/263546
Julian Jeanvier,"Mar 31, 1992 (33)",Centre-Back,Kayserispor,Süper Lig,€400k,Guinea / France,https://www.transfermarkt.com/julian-jeanvier/profil/spieler/134277
Dimitrios Kolovetsios,"Oct 16, 1991 (33)",Centre-Back,Kayserispor,Süper Lig,€250k,Greece,https://www.transfermarkt.com/dimitrios-kolovetsios/profil/spieler/112648
Kayra Cihan,"Sep 30, 2007 (17)",Centre-Back,Kayserispor,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/kayra-cihan/profil/spieler/1303968
Batuhan Özgan,"Jan 5, 2007 (18)",Centre-Back,Kayserispor,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/batuhan-ozgan/profil/spieler/1072255
Bilal Ceylan,"Aug 14, 2004 (20)",Centre-Back,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/bilal-ceylan/profil/spieler/954143
Mustafa Tarık Obut,"Feb 3, 2007 (18)",Centre-Back,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/mustafa-tarik-obut/profil/spieler/1243174
Lionel Carole,"Apr 12, 1991 (34)",Left-Back,Kayserispor,Süper Lig,€325k,France / Martinique,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530
Hasan Ali Kaldırım,"Dec 9, 1989 (35)",Left-Back,Kayserispor,Süper Lig,€100k,Türkiye / Germany,https://www.transfermarkt.com/hasan-ali-kaldirim/profil/spieler/55605
Korkmazcan Dernek,"Feb 10, 2006 (19)",Left-Back,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/korkmazcan-dernek/profil/spieler/1182634
Gökhan Sazdağı,"Sep 20, 1994 (30)",Right-Back,Kayserispor,Süper Lig,€1.20m,Türkiye,https://www.transfermarkt.com/gokhan-sazdagi/profil/spieler/257785
Anthony Uzodimma,"Apr 17, 1999 (26)",Right-Back,Kayserispor,Süper Lig,€225k,Nigeria,https://www.transfermarkt.com/anthony-uzodimma/profil/spieler/699005
Enes Melih Gökçek,"Apr 30, 2007 (18)",Right-Back,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/enes-melih-gokcek/profil/spieler/1182633
Kartal Yılmaz,"Nov 4, 2000 (24)",Defensive Midfield,Kayserispor,Süper Lig,€2.60m,Türkiye,https://www.transfermarkt.com/kartal-yilmaz/profil/spieler/461951
Baran Gezek,"Aug 26, 2005 (19)",Defensive Midfield,Kayserispor,Süper Lig,€1.30m,Türkiye,https://www.transfermarkt.com/baran-gezek/profil/spieler/988710
Yaw Ackah,"Jun 1, 1999 (26)",Defensive Midfield,Kayserispor,Süper Lig,€325k,Ghana,https://www.transfermarkt.com/yaw-ackah/profil/spieler/672933
Berat Eskin,"Oct 13, 2004 (20)",Defensive Midfield,Kayserispor,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/berat-eskin/profil/spieler/954135
Burak Efe Arslan,"Jun 23, 2005 (20)",Defensive Midfield,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/burak-efe-arslan/profil/spieler/1069693
Otabek Shukurov,"Jun 22, 1996 (29)",Central Midfield,Kayserispor,Süper Lig,€1.80m,Uzbekistan,https://www.transfermarkt.com/otabek-shukurov/profil/spieler/294525
Mehdi Bourabia,"Aug 7, 1991 (33)",Central Midfield,Kayserispor,Süper Lig,€550k,Morocco / France,https://www.transfermarkt.com/mehdi-bourabia/profil/spieler/131731
Ali Karimi,"Feb 11, 1994 (31)",Central Midfield,Kayserispor,Süper Lig,€500k,Iran,https://www.transfermarkt.com/ali-karimi/profil/spieler/269393
Necip Özer,"Jun 1, 2007 (18)",Central Midfield,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/necip-ozer/profil/spieler/1303966
Eray Özbek,"Jan 9, 2003 (22)",Attacking Midfield,Kayserispor,Süper Lig,€325k,Türkiye,https://www.transfermarkt.com/eray-ozbek/profil/spieler/662140
Berat İşkol,"Sep 2, 2006 (18)",Attacking Midfield,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/berat-iskol/profil/spieler/1182641
Miguel Cardoso,"Jun 19, 1994 (31)",Left Winger,Kayserispor,Süper Lig,€2.00m,Portugal,https://www.transfermarkt.com/miguel-cardoso/profil/spieler/348425
Carlos Mané,"Mar 11, 1994 (31)",Left Winger,Kayserispor,Süper Lig,€900k,Guinea-Bissau / Portugal,https://www.transfermarkt.com/carlos-mane/profil/spieler/182711
Nurettin Korkmaz,"Jun 27, 2002 (23)",Left Winger,Kayserispor,Süper Lig,€100k,Türkiye,https://www.transfermarkt.com/nurettin-korkmaz/profil/spieler/654374
Aylton Boa Morte,"Sep 23, 1993 (31)",Right Winger,Kayserispor,Süper Lig,€1.20m,Portugal / Sao Tome and Principe,https://www.transfermarkt.com/aylton-boa-morte/profil/spieler/352811
Ramazan Civelek,"Jan 22, 1996 (29)",Right Winger,Kayserispor,Süper Lig,€850k,Türkiye,https://www.transfermarkt.com/ramazan-civelek/profil/spieler/282560
Arda Kaya,"Feb 22, 2006 (19)",Right Winger,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/arda-kaya/profil/spieler/1182635
