Name,Age,Position,Club Name,League Name,Market Value,Nationality,Profile URL
Kevin Rodríguez,"Mar 4, 2000 (25)",Centre-Forward,Union Saint-Gilloise,Jupiler Pro League,€1.50m,Ecuador,https://www.transfermarkt.com/kevin-rodriguez/profil/spieler/684159
Elton Kabangu,"Feb 8, 1998 (27)",Centre-Forward,Union Saint-Gilloise,Jupiler Pro League,€600k,Belgium / DR Congo,https://www.transfermarkt.com/elton-kabangu/profil/spieler/396847
Marc Giger,"Mar 27, 2004 (21)",Centre-Forward,Union Saint-Gilloise,Jupiler Pro League,€300k,Switzerland / Cameroon,https://www.transfermarkt.com/marc-giger/profil/spieler/659317
Cristian Makaté,"Sep 21, 2002 (22)",Centre-Forward,Union Saint-Gilloise,Jupiler Pro League,-,Equatorial Guinea / Spain,https://www.transfermarkt.com/cristian-makate/profil/spieler/707546
Andreas Jungdal,"Feb 22, 2002 (23)",Goalkeeper,KVC Westerlo,Jupiler Pro League,€1.50m,Denmark,https://www.transfermarkt.com/andreas-jungdal/profil/spieler/592924
Nick Gillekens,"Jul 5, 1995 (29)",Goalkeeper,KVC Westerlo,Jupiler Pro League,€250k,Belgium,https://www.transfermarkt.com/nick-gillekens/profil/spieler/283580
Sinan Bolat,"Sep 3, 1988 (36)",Goalkeeper,KVC Westerlo,Jupiler Pro League,€150k,Türkiye / Belgium,https://www.transfermarkt.com/sinan-bolat/profil/spieler/33862
Koen Van Langendonck,"Jun 9, 1989 (36)",Goalkeeper,KVC Westerlo,Jupiler Pro League,€150k,Belgium,https://www.transfermarkt.com/koen-van-langendonck/profil/spieler/124628
Zenzo De Boeck,"Jan 17, 2005 (20)",Goalkeeper,KVC Westerlo,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/zenzo-de-boeck/profil/spieler/886364
Luka Vuskovic,"Feb 24, 2007 (18)",Centre-Back,KVC Westerlo,Jupiler Pro League,€12.00m,Croatia,https://www.transfermarkt.com/luka-vuskovic/profil/spieler/892160
Emin Bayram,"Apr 2, 2003 (22)",Centre-Back,KVC Westerlo,Jupiler Pro League,€3.50m,Türkiye,https://www.transfermarkt.com/emin-bayram/profil/spieler/655902
Amando Lapage,"Nov 8, 2004 (20)",Centre-Back,KVC Westerlo,Jupiler Pro League,€600k,Belgium,https://www.transfermarkt.com/amando-lapage/profil/spieler/1029619
Emir Ortakaya,"Jun 22, 2004 (21)",Centre-Back,KVC Westerlo,Jupiler Pro League,€500k,Türkiye,https://www.transfermarkt.com/emir-ortakaya/profil/spieler/727081
Bakary Haidara,"Jun 1, 2005 (20)",Centre-Back,KVC Westerlo,Jupiler Pro League,€250k,Cote d'Ivoire,https://www.transfermarkt.com/bakary-haidara/profil/spieler/1186012
Rubin Seigers,"Jan 11, 1998 (27)",Centre-Back,KVC Westerlo,Jupiler Pro League,€250k,Belgium,https://www.transfermarkt.com/rubin-seigers/profil/spieler/314980
Roman Neustädter,"Feb 18, 1988 (37)",Centre-Back,KVC Westerlo,Jupiler Pro League,€150k,Russia / Germany,https://www.transfermarkt.com/roman-neustadter/profil/spieler/40478
Zyon Vandekerkhove,"Apr 7, 2007 (18)",Centre-Back,KVC Westerlo,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/zyon-vandekerkhove/profil/spieler/1311845
Tuur Rommens,"Mar 26, 2003 (22)",Left-Back,KVC Westerlo,Jupiler Pro League,€4.00m,Belgium,https://www.transfermarkt.com/tuur-rommens/profil/spieler/707621
Jordan Bos,"Oct 29, 2002 (22)",Left-Back,KVC Westerlo,Jupiler Pro League,€2.70m,Australia / Netherlands,https://www.transfermarkt.com/jordan-bos/profil/spieler/855731
Bryan Reynolds,"Jun 28, 2001 (24)",Right-Back,KVC Westerlo,Jupiler Pro League,€3.50m,United States,https://www.transfermarkt.com/bryan-reynolds/profil/spieler/475208
Edisson Jordanov,"Jun 8, 1993 (32)",Right-Back,KVC Westerlo,Jupiler Pro League,€250k,Bulgaria / Germany,https://www.transfermarkt.com/edisson-jordanov/profil/spieler/89654
Doğucan Haspolat,"Feb 11, 2000 (25)",Defensive Midfield,KVC Westerlo,Jupiler Pro League,€5.00m,Türkiye / Netherlands,https://www.transfermarkt.com/dogucan-haspolat/profil/spieler/387143
Arthur Piedfort,"Feb 1, 2005 (20)",Defensive Midfield,KVC Westerlo,Jupiler Pro League,€2.00m,Belgium,https://www.transfermarkt.com/arthur-piedfort/profil/spieler/775981
Sergiy Sydorchuk,"May 2, 1991 (34)",Defensive Midfield,KVC Westerlo,Jupiler Pro League,€500k,Ukraine,https://www.transfermarkt.com/sergiy-sydorchuk/profil/spieler/124182
Mathias Fixelles,"Aug 11, 1996 (28)",Defensive Midfield,KVC Westerlo,Jupiler Pro League,€300k,Belgium,https://www.transfermarkt.com/mathias-fixelles/profil/spieler/441306
Nicolas Madsen,"Mar 17, 2000 (25)",Central Midfield,KVC Westerlo,Jupiler Pro League,€3.50m,Denmark,https://www.transfermarkt.com/nicolas-madsen/profil/spieler/464599
Thomas Van den Keybus,"Apr 25, 2001 (24)",Central Midfield,KVC Westerlo,Jupiler Pro League,€800k,Belgium,https://www.transfermarkt.com/thomas-van-den-keybus/profil/spieler/502298
Raf Smekens,"Jan 29, 2004 (21)",Central Midfield,KVC Westerlo,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/raf-smekens/profil/spieler/655011
Alfie Devine,"Aug 1, 2004 (20)",Attacking Midfield,KVC Westerlo,Jupiler Pro League,€3.50m,England,https://www.transfermarkt.com/alfie-devine/profil/spieler/728734
Muhammed Gümüşkaya,"Jan 1, 2001 (24)",Attacking Midfield,KVC Westerlo,Jupiler Pro League,€350k,Türkiye,https://www.transfermarkt.com/muhammed-gumuskaya/profil/spieler/558727
Jan Bernat,"Jan 10, 2001 (24)",Attacking Midfield,KVC Westerlo,Jupiler Pro League,€300k,Slovakia,https://www.transfermarkt.com/jan-bernat/profil/spieler/344311
Rhys Youlley,"Feb 13, 2005 (20)",Attacking Midfield,KVC Westerlo,Jupiler Pro League,€200k,Australia,https://www.transfermarkt.com/rhys-youlley/profil/spieler/1075719
Allahyar Sayyadmanesh,"Jun 29, 2001 (24)",Left Winger,KVC Westerlo,Jupiler Pro League,€4.00m,Iran,https://www.transfermarkt.com/allahyar-sayyadmanesh/profil/spieler/480975
Josimar Alcócer,"Jul 7, 2004 (20)",Left Winger,KVC Westerlo,Jupiler Pro League,€2.20m,Costa Rica / Nicaragua,https://www.transfermarkt.com/josimar-alcocer/profil/spieler/743629
Griffin Yow,"Sep 25, 2002 (22)",Right Winger,KVC Westerlo,Jupiler Pro League,€4.00m,United States,https://www.transfermarkt.com/griffin-yow/profil/spieler/627205
Adedire Mebude,"May 28, 2004 (21)",Right Winger,KVC Westerlo,Jupiler Pro League,€1.00m,Scotland / Nigeria,https://www.transfermarkt.com/adedire-mebude/profil/spieler/719672
Lucas Stassin,"Nov 29, 2004 (20)",Centre-Forward,KVC Westerlo,Jupiler Pro League,€18.00m,Belgium,https://www.transfermarkt.com/lucas-stassin/profil/spieler/655012
Matija Frigan,"Feb 11, 2003 (22)",Centre-Forward,KVC Westerlo,Jupiler Pro League,€7.50m,Croatia,https://www.transfermarkt.com/matija-frigan/profil/spieler/840149
Isa Sakamoto,"Aug 26, 2003 (21)",Centre-Forward,KVC Westerlo,Jupiler Pro League,€2.50m,Japan,https://www.transfermarkt.com/isa-sakamoto/profil/spieler/814491
Islam Slimani,"Jun 18, 1988 (37)",Centre-Forward,KVC Westerlo,Jupiler Pro League,€500k,Algeria,https://www.transfermarkt.com/islam-slimani/profil/spieler/174915
Julian Placias,"Apr 6, 2006 (19)",Centre-Forward,KVC Westerlo,Jupiler Pro League,€150k,United States / Argentina,https://www.transfermarkt.com/julian-placias/profil/spieler/1123310
Irsan Muric,"Apr 12, 2005 (20)",Centre-Forward,KVC Westerlo,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/irsan-muric/profil/spieler/1070508
